"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Madagascar","MDG","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","976885.465416253","1196516.80680634","1457309.07116528","0","0","0","0","0","0","0","130937.386988565","135028.853533966","130968.622100955","133855.667895164","3694098.16057885","4227543.41100521","6421837.38225216","9304491.4384171","9407750.8645652","3338872.12932302","11064871.9779121","9786087.46097431","10240659.4761907","10946466.170265","7850614.74277124","22901362.992152","6500089.4","22987712.4000001","12601449.0459878","19049398.45355","56253427.4945555","49735633.2453643","42458444.223107","26814639.3909513","6950648.92487798","14136946.3448523","18122663.8272967","6078177.07331837","17133514.8459843","8039022.43832656","18645925.5172857","17069695.6601873","13406102.9691549","",
"Maldives","MDV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","988772.68453125","1910049.44332031","2776404.8115625","2270000","3423512.10486681","3713621.19817378","3656170.34788064","3543090.56968223","","","","","","",
"Middle East & North Africa","MEA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","1000000","2000000","","","","2000000","2000000","2000000","3000000","3000000","3000000","4000000","6000000","4271152.12611598","8259415.7100236","32221878.8447803","38207939.4782953","48470393.7253789","41336573.0976734","41317582.0804951","42699450.2925544","60330352.0373069","57145426.7069156","49349902.5164984","48596479.6648669","39212745.0321933","49249667.4964735","70033741.0785829","102023682.944649","118025544.797226","137684894.009385","150040883.17651","174352838.436841","192735446.70248","763322085.776238","388241633.933799","370286111.998155","699839715.233428","791238893.356299","815577676.23016","793500664.801238","872381036.031521","695090135.233078","659110115.090901","684671518.098322","959805742.534229","1140817516.93476","1551021963.27738","2184217762.12839","2903986836.62698","2848244188.01113","2086477935.57215","2147935852.38462","2119987672.53439","2251017536.58648","2377834355.79277","2769257499.04406","2924639031.06941","3055737614.60718","3315240836.68217","",
"Mexico","MEX","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","328000000","177000000","272000000","235000000","110000000","125000000","142000000","172000000","233000000","217000000","221000000","380000000","419000000","472000000","494000000","668440000","484130000","360100000","501300000","453633000","554161000","406846000","418500000","1071669580","976624620","1880979220","1933348460","1735629623","1103423119","344873514","278542962","293690147","283730262","253435486","235141773","239769766","259558175","276717753","291515339","301983326","313458693","",
"Marshall Islands","MHL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","45799984.8950955","46199984.3356557","56199981.5384264","48530355.6763132","70288240.2137103","86423761.9004714","81141487.1500818","370804511.532209","490982504.856255","492319397.493164","572981384.287227","746973232.941545","773141082.282296","1069242229.27408","1037343936.06023","1052004139.77014","935514720.461446","892283683.583283","946251458.888052","987406930.626191","1075733880.02205","1278813992.22695","1433248296.85408","1568535062.16416","1554531016.13117","1950557626.92511","2944515890.60169","3053923840.02263","3616285176.80782","5186721418.7337","4907603700.69941","6345901367.2233","7804322059.1754","8420723918.38265","10110856672.1964","11876679175.4873","16156148044.2282","19242950583.7614","21812653604.4056","26727427814.1072","32272534231.3397","32159575140.9312","38358283058.4123","43125480294.7944","51169351844.1911","57942191954.6076","60907073770.1393","56904471127.5636","58775182493.9012","67137609598.8676","77203929837.3464","76764568246.5278","",
"North Macedonia","MKD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2810000","2250000","2421007.68266951","5455018.6410657","5681955.07295428","5505751.67627536","10323881.9840574","6953248","9390434","10351748","8665872","19319106","24890350","20239756.76","17758539","24885150","33907240","41586769","52812610","56157840","66879970","53366170","188796560","160554940","",
"Mali","MLI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1988066.01203755","1862355.72995228","1278070.5686545","1437390.36493826","1320268.71366107","1141822.68997783","637026.56328941","884376.673134639","607626.784541279","1080633.9828051","1090095.20265019","1001529.87321287","1607841.78179947","2626082.17196986","2019072.06763847","","","","","","","","0","","",
"Malta","MLT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","271152.126115977","259415.710023604","519773.033793321","470437.880764629","1420760.07053464","2075855.21448564","2231706.98309958","2605473.43171384","2844576.24092158","2426345.26268547","2312410.51987785","1301421.98638799","1492044.20766841","1781204.47666779","1736655.49096698","2115719.79809988","2008651.54917251","2536266.08766796","2645072.97153066","2809452.63751999","2686446.91455338","5509086.66337527","8571815.57472036","10928422.1352113","13110331.2185802","11585515.720002","13516848.4286883","9848318.83398921","10193326.7930265","13226093.2981006","15225284.7501244","29232260.7748269","128255964.145787","195165848.840529","124958760.456151","890095875.279283","1614425761.00393","1592818522.55351","597234766.653112","446179048.214126","510754971.704779","555400198.751461","679181704.423423","840302814.204858","972076549.764107","1027544671.02271","1128283310.52437","",
"Myanmar","MMR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","163628.347481559","195007.254748083","0","0","0","0","397306.343468148","289304.306020452","269890.182466879","598452.297170559","0","0","313376.800544691","0","183126.214137939","0","","","","","","","","0","0","0","0","0","0","","","","","","","","","","295324275.713632","271948538.320752","230635285.502833","26384508.8902663","47290466.5356348","32501768.9749888","",
"Middle East & North Africa (excluding high income)","MNA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","0","0","0","22702105.810987","28737501.5975307","36049633.6548443","31260717.8831877","32085875.0973955","37093976.8608406","26485775.7963853","15419081.4442301","13137491.9966205","13995057.6784789","12820700.8245249","16468463.0198058","21597085.5876159","44407963.1465493","51716893.2480532","62048627.9217175","61495810.2049798","68243385.7993208","78748999.7879265","609512999.112863","224169818.359078","176057689.862944","491429384.014848","566953377.636297","532460827.801471","423052345.967249","402587709.238495","220064041.934977","210484830.340776","164739257.323495","289649778.388442","264751668.094235","513263202.821225","385821886.849111","390961075.623047","423925665.457625","420943168.919035","590056804.170495","611232700.829607","559917337.835015","637052651.369347","726854684.8392","600962481.305301","646292943.584469","666757526.157799","",
"Montenegro","MNE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9020036.67822677","11280173.1461507","11628956.4491593","8872927.09399594","2822505.36931993","3078425.55316174","4457701.99654226","5296924.61172029","3446391.2832877","6014925.27949819","5101165.47814972","6034347.46359824","5874126.78871953","",
"Mongolia","MNG","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0","1250710","790260","2589800","4656009.72021121","12030269.3883982","14479922.2549237","12999781.9524646","15585952.2089003","24610007.2478","15696187.186154","16057466.7445528","26323961.6529624","",
"Northern Mariana Islands","MNP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5656758.83","2338960","2361670.8721","1906090.57194172","3554354.5755","3807426.9274","4721835.26","8054486.93","24529769.7972947","19574342.62","26793739.52","19003105.27","15615001.38","2862442.76","","",
"Mauritania","MRT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","0","0","10693050.6938858","0","1061723.7144696","","1048608.13340124","2131534.65442974","",
"Mauritius","MUS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1185306.46439871","1384588.84758583","2280330.70009137","1696030.31523116","4265314.4683093","4716068.97507116","4422762.47554065","5998794.77053877","5853887.26134765","5185393.60348611","12068022.4476255","15201851.0494699","15522665.5917039","13487012.5750346","15456951.1865326","15754704.3061148","17580177.2753268","19759852.0052901","14200192.6278776","13404797.509031","",
"Malawi","MWI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104161.837735316","139036.634244777","404220.758011905","794688.696757362","1334741.50124359","43685.2161871947","198089.445907964","468950.838442787","234434.673676727","406086.369046871","953731.647211705","429479.817598379","429574.156327543","429685.873450482","429565.305490945","429555.6105587","429554.838710463","440264.334556572","460364.386912558","1785278.66952909","2983399.54444116","2455935.52252068","2386959.61839976","2853455.88797506","3209796.91563182","3622394.18943422","",
"Malaysia","MYS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","21933415.3372986","37209159.9002128","41230402.0113312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","480526315.789474","546052631.578947","751315789.473684","627894736.842105","782000000","895618421.052632","1369655659.01594","954002498.590347","1185193311.42928","1267781217.21224","1133119332.94089","1318006092.34174","1634190362.44068","1543302849.41138","1395327002.30292","1423860804.0752","1294968669.41863","1347909837.07818","1826846903.29848","2006740926.60308","2217569238.90416","",
"North America","NAC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","220000000","240000000","300000000","400000000","360000000","480000000","500000000","510000000","670000000","850000000","730000000","1245526016.73414","1476790445.09814","1658907414.13702","1968410513.99293","1967907068.57335","2337850027.50666","2837475172.12924","3904288288.41248","3976481739.64794","4803737468.54888","5828570110.75845","6874795352.63549","6717650280.80922","7615749602.37337","8801422401.27653","9787307886.66199","11448741105.5782","13827204790.2378","16057822610.2168","19702235578.7898","19750578555.3344","23460912200.9999","24106962204.4799","29274200016.4427","31085129029.2045","30162760776.64","32782385728.0305","36693783215.0273","38352382966.1829","40855077394.0102","43333308426.2266","45973189358.1024","47106258441.5271","49285921236.9104","45919248818.1479","53549930519.5087","56247633048.1764","56717365831.7208","55135524955.8687","",
"Namibia","NAM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512251.25089177","4345755.5548715","3471231.00428732","2386969.65506172","4731330.37218391","2839745.96680254","3070232.14172532","3428847.96857034","2532431.32551224","3113935.99609487","8055999.47609006","0.371065271430225","1663615.54914746","3578522.78621582","3241378.29027167","1743612.77245951","3007359.02731533","1925869.21205125","15276310.7774425","6696286.75958166","5976319.08674394","8453517.16374641","6255488.21590711","6944483.4129054","8624279.89541816","7080686.52964525","2984701.00379237","2406514.04717846","1284968.63681981","2540932.61672901","",
"New Caledonia","NCL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2208269.86981893","2827905.49309869","2642926.81392455","1918530.64737355","1513784.63347021","2831445.40941453","4752053.8735673","2484816.13922904","2146741.03829445","1393902.15578302","2347112.99788525","1799176.69716242","2670986.53291256","1321244.97862923","1826701.75268585","","","","",
"Niger","NER","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","822971.820794137","865119.364919978","903144.564927305","877720.11088576","11018.6852385132","10634.2663235981","1779427.993857","1889373.94533082","513324.188772242","570972.450700164","","","225442.156009348","256712.983876198","194309.279060527","9557.64888996289","792834.818470734","248319.777775964","491146.065976887","1139858.63966159","486193.608996428","98196.1742052259","282511.18451743","1998752.16906367","0","","","","","","0","","19803.8889863865","","",
"Nigeria","NGA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","54866584.4829929","80944371.5030457","26727595.2281891","13804340.159239","2609169.44633349","2237701.9397799","1139910.95890739","0","0","0","0","0","0","0","0","","","","","","","","","49852057.3259966","","67499686.1534244","84275550.2584496","172689266.914633","190282818.934495","208441257.388501","223394625.412931","213199660.307092","250801226.666667","258580139.74382","252840000","252840000","252840000","252840000","252840000","252840000","",
"Nicaragua","NIC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","2100000","2200000","1800000","1000000","1200000","1000000","600000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","800000","800000","800000","800000","800000","800000","1200000","1200000","1900000","2000000","1900000","1100000","",
"Netherlands","NLD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","65193370.1185617","73480662.9302433","101933701.583683","115193370.082374","116196368.795569","153180572.903083","190314953.190174","236405178.91547","280750666.70375","356184984.647182","358904989.276854","444965266.723167","555839848.59622","643013987.761953","593270893.475073","573412536.951199","517293600.344904","558184911.684396","733747259.887542","776637314.901132","1124074557.20681","1412099328.5945","1817963401.2846","1751322271.08639","2266655293.79584","2308262572.2477","2668043101.57625","2673530892.86342","3005762956.72656","2945036290.60326","2655169801.68677","3060821395.45113","3461740332.60074","2504611232.91386","2321477329.90397","2614585210.83705","3362406607.84915","24246609485.4618","25306730018.2724","26990274215.6379","32109653218.2553","36253036932.0381","34418549709.5789","32819973389.1775","36661869501.1634","36136892529.0044","37444374674.3005","47319178096.3584","72163826760.8403","37138924296.99","42021635399.3548","45141396815.4488","43203012416.1797","",
"Norway","NOR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","48157436.314847","55892735.1840642","58356842.5728981","65100169.4362583","76750163.9065874","94580447.322565","92743301.9136119","75780902.9519776","87699810.5488345","79155915.9359586","77015651.7350922","110675381.066612","195017927.38744","160386374.597115","132422322.735522","148378685.377539","168499156.444049","183763753.618721","266135554.57535","296971926.454974","375298594.121526","290439765.632967","364153390.681099","347818300.495554","341556972.138857","439207804.386455","329060784.876315","328603757.905143","394454192.176467","442165107.937253","436873691.571537","454367240.631779","168936737.425428","459851143.978155","317624196.874938","633879635.595425","778782346.309601","587756889.122574","668151571.243944","654166979.236842","569367271.707577","505448565.930798","632457250.865017","738224369.924214","603382414.070147","",
"Nepal","NPL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","",
"New Zealand","NZL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312843010.409448","317121949.627222","361820924.360276","466307528.790678","528700292.565514","554120312.863114","501079242.750502","611066531.841278","619758922.57243","578826768.011751","699871922.960275","1010436677.87467","973564426.113599","982801999.76673","942756515.234422","837125959.222959","867802528.538549","921694042.452713","913496669.654209","936693984.982482","",
"OECD members","OED","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","1000000","2000000","","","","2000000","2000000","67193370.1185617","84480662.9302128","111933701.583652","685452966.691448","1148123658.86526","1380559446.09126","1712686734.51941","1877934686.85228","3063926388.3696","3258354135.17543","3472152431.74511","4179154638.35494","5631524585.53208","6174255226.69804","6300303665.24203","6369444231.82516","6503759597.00616","6925578738.29039","7307925657.82769","9577678626.76221","12681650359.5815","15769934660.5354","17590561526.761","22621000627.8019","24012742797.6328","25948956614.7014","25400829481.7052","28553121679.1859","33509856761.6839","45809345786.1977","47590878446.9388","50586982225.3361","56406715788.8696","61568122433.2851","61112862811.8578","69349500942.4781","75455065726.9599","112093105591.754","144832972321.578","150854895812.382","168646314982.453","200272280486.428","194755237835.299","207260917429.296","225006201962.279","222044187589.669","241720605438.349","284819132142.084","313360796675.689","292124726129.785","310723027254.145","333680269340.781","346290027515.321","",
"Oman","OMN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","271152.126115977","259415.710023604","519773.033793321","1494850.80916208","2467416.9830773","3577276.01076904","4491419.56944877","4910785.60914289","5079964.55042022","4271185.60476607","4649020.6865338","1935964.27392967","2519399.05127845","2804330.28828775","9962158.3426362","12397181.1493082","14004831.3649159","28457151.7087837","25193025.4970362","37602792.0021017","33923000.4406044","36883307.7226219","47966215.4444825","49204793.4959624","80231646.9081869","89073584.3520897","90444641.2594441","90080530.0832525","98105245.8524817","112755150.035463","146789854.317767","182499227.173995","303048097.260587","382894083.440683","339931163.565413","1180817563.92001","1867791626.1654","1796669448.78885","790548680.416196","763161109.726348","696328067.521172","910979654.23158","948552096.884687","1184273795.91768","1553373828.28288","1412080759.96539","1470240041.85889","",
"Pakistan","PAK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6147678.64190134","11858421.1898803","21204378.3027625","13762344.7710838","19336528.3756647","11000000","22000000","28000000","19000000","18000000","36000000","86000000","109000000","106000000","107000000","117000000","90000000","124000000","127000000","161000000","126000000","160000000","180000000","221000000","227000000","189000000","192000000","",
"Panama","PAN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","4100000","5700000","7400000","12100000","13400000","14600000","12500000","12800000","11200000","13800000","12200000","9900000","9000000","9300000","9100000","10100000","10700000","12400000","16000000","17300000","16400000","26400000","30000000","42400000","35800000","46700000","42400000","45500000","44600000","42600000","57200000","59400000","62500000","46300000","68700000","96900000","80900000","98700000","57000000","47000000","46300000","39400000","71200000","",
"Peru","PER","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","4000000","3700000","8000000","3700000","1600000","5000000","8000000","12000000","22000000","37600000","49969000","78951000","54075000","62796820","63984000","74288000","65485000","70755000","74298000","78082000","81628000","95339000","111272000","159484000","152419000","196763615.297811","215801198.333333","363763314.99","394276014.350001","465593559.833161","421403538.329017","379133896.098728","306382719.154721","349222679.395704","416210951.773365","",
"Philippines","PHL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","16000000","17000000","17000000","19000000","24000000","23000000","23000000","26000000","17000000","20000000","31000000","27000000","37000000","38000000","56000000","55000000","60000000","95000000","99000000","82000000","158000000","70000000","110000000","197000000","159000000","236000000","278000000","273000000","265882903.83","348937717.73","385425695.4","387300951.6","412169786.81","446477954.53","441511424.4","471305024.6","529353929.01","547026079.2","612611626.02","546410232.43","751387515.62","916981982.9","832721346.32","",
"Palau","PLW","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","250197.03090493","250554.954691613","138587.333309817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","","","","","","","","","","18000000","44000000","144000000","175000000","195000000","491000000","555000000","508000000","557000000","745000000","883000000","1036000000","1313000000","1575000000","1773000000","1542000000","2248000000","2407000000","2332000000","2693000000","2945000000","2431000000","2692000000","3167000000","3639000000","3734000000","",
"Pre-demographic dividend","PRE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","124634.060047143","139982.240696829","125549.01839404","1098995.68307102","1418093.14853379","1692358.02527325","55150568.4202093","81349182.9408369","27092773.9154916","14179603.20155","3149268.7707697","2518288.20200415","3915106.03416188","2959553.51172643","2455410.36983617","5388240.66544459","6787125.07846561","8428251.0665418","10437544.793243","111652733.451351","97518100.3775494","76318592.5730184","60296051.7812122","89209868.9581207","71030550.0330271","78613904.388375","111123473.479762","83296696.3908458","80393255.5401133","111990818.452259","93786170.9979591","196986050.484816","172482626.460158","519258951.057153","334922478.790314","370218999.125111","369666320.518425","343160299.356122","590078004.337443","663084192.026549","741091268.171852","746849050.309256","684737214.478815","789993023.304666","741590616.501854","596452752.351432","",
"Puerto Rico","PRI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","16341979.4351792","19927109.377523","18049887.4310141","22457713.4470024","31269169.1851628","33176431.5087935","41619590.6694246","37300591.3801136","29516010.3292614","33225182.7557572","51572629.3938328","81880287.2246236","76626967.6859668","68657091.9164604","116575032.455154","114317819.472099","75434043.8965403","174250995.482916","206290995.319843","236796159.253168","274306362.170203","287874080.173209","303731471.143247","301043219.047619","275310387.41069","250806170.270492","314186788.423986","307630213.718405","361783080.194806","349633378.171103","408518949.861751","479505309.520782","534829333.623534","562301734.08391","595846046.608946","600613719.007034","505194156.563277","517704267.31449","660632627.833127","700149438.135414","813725639.969194","892938043.009569","883697896.016485","848566592.965369","",
"Paraguay","PRY","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","0","100000","","100000","1200000","1200000","1600000","2400000","3400000","8600000","7400000","4600000","4600000","1900000","1700000","3100000","1200000","1900000","1700000","2500000","2500000","2500000","37300000","18050000","18500000","19330000","18500000","18500000","18500000","",
"West Bank and Gaza","PSE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2281.47777777778","0","66999.8528618371","60897.4907328201","2091422.35368686","312493.353547339","1871006.58849809","2734000","1526000","1296000","900000","203000","292307.758274208","576598.479767461","816166.279014115","731750.730845548","919960.191851322","1307902.0545885","1080076.94206387","1312418.61760206","1569027.01997851","1873047.48007986","",
"Pacific island small states","PSS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7537.05480067204","0","0","0","0","0","0","12279.0754100171","0","125242.521771636","156851.263175506","64709.9009401292","117443.260224904","145041.219104106","171023.94778598","-82758.82373046","261134.306078717","913641.24562275","538320.492264633","1663959.03883821","1276011.34624455","1280207.87324139","2032667.75708915","1944966.18743876","2792702.96183033","3986314.63052935","2630350.16560916","1830442.78047994","4179545.13153316","4802957.61040107","5413338.69841959","10579720.170265","11401936.1973338","17482358.9885617","13876706.4923925","14905860.079964","10417518.8478247","",
"Post-demographic dividend","PST","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","65193370.1185617","73480662.9302433","101933701.583683","672452966.691509","1143120678.86527","1368045186.09126","1700612976.64556","1862360067.29956","3045332552.54594","3234356933.05622","3442475571.8157","4154318993.56945","5280328292.51518","5958910700.12975","5952348241.48295","6055720577.08784","6322872007.52604","6738980160.27678","7117917702.03536","9351359831.23888","12379437015.0724","15458850380.3335","17261920178.3101","22124336893.8896","23460287870.6043","25327102487.3389","24757881928.6197","27632685103.4034","34449996671.4041","46818435829.5095","48157242422.1599","51647138227.3467","59137131439.2922","65965703327.8291","64917143021.2273","72635834614.9095","80844794990.0907","117763218370.081","132852574088.769","136132290065.238","152201087427.83","177393895730.045","173110295456.143","186177749784.326","202608263026.061","204656342526.863","218845723735.463","243466110316.8","257652251179.685","225905221570.658","245483315071.76","258765560334.04","259861170991.01","",
"French Polynesia","PYF","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1553675.58697975","1872659.82486134","1716861.90668327","1486368.21893165","1577287.84143932","731320.179340373","1722481.00971969","2833258.43323916","3268450.68552163","3759330.01480424","3509026.28441879","3246825.46229535","3018578.40534396","3475548.62309199","3333941.19123375","","","","",
"Qatar","QAT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","",
"Romania","ROU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000000","8000000","12000000","29000000","21000000","38000000","45000000","60000000","85000000","80000000","108000000","173274997.647815","235424080.567252","247969547.874922","345932437.511076","367264725.022367","445022001.07731","482416189.504335","452525195.664417","879803422.638754","901296183.02008","834447967.07584","832020078.024267","911037524.083505","962384646.507165","936735170.387543","",
"Russian Federation","RUS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23840000","4430000","44100000","11140000","2530000","8060000","68720000","342740000","337650000","700030000","1057980000","1532870000","1940750000","2703970000","4480510000","3987050000","4841800000","5830320000","7629280000","8370790000","8021370000","5633850000","4997360000","5979770000","6288170000","6866160000","",
